StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,CHITTOOR,CHITTOOR,NA,AGRICULTURE,Others,Others,Government Schemes,farmer asked query on about rythu barosa sms related issue,--recommended to please contact your rbk center,2025-02-14T09:15:00.61,2025,2
ANDHRA PRADESH,ANANTPUR,URAVAKONDA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT ?,"RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45 5 GRAMS/1 LITER OF WATER (1KG/ACRE/200 LITERS OF WATER)పొటాషియం  నైట్రేట్  13-0-45  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి)  + RECOMMENDED TO SPRAY AGROMINIMAX 600 GRAMS / 200 LITER OF WATER/ ACRE ( 3 GRAMS/ 1LITER OF WATER)
అగ్రోమింమాక్స్ ఎకరానికి 600 గ్రాములు 200 లీటర్ల నీటికి కలిపి పిచికారీ చేయాలి  (3 గ్రాములు లీటరు నీటికి)

",2025-02-01T09:21:14.96,2025,2
ANDHRA PRADESH,ANANTPUR,TALUPULA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,FARMER ASKED QUERY ABOUT TIKKA LEAF SPOT MANAGEMENT IN GROUNDNUT ,"RECOMMENDED TO SPRAY  HEXACONAZOLE  (CONTAF) 400 ML /200 LITRES OF WATER / ACRE  
హెక్సాకొనజోల్   400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి.
                                                                      OR
RECOMMENDED TO SPRAY CHLOROTHALONIL (KAVACH) 400 GRAMS / ACRE  
 క్లోరోతలోనిల్  400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2025-02-01T15:33:07.767,2025,2
ANDHRA PRADESH,ANANTPUR,CHILAMATHUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ON BACTERIAL LEAF SPOT MANAGEMENT IN PADDY,"RECOMMENDED  TO SPRAY  STREPTOCYCLINE  20 GRAM  / 200 LITRES OF WATER /ACRE    
స్టెఫ్టోసైక్లిన్ 20 గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
RECOMMENDED TO SPRAY CARBENDAZIM 12%+MANCOZEB 63%WP (UPL SAAF) 400 GM / 200 LIT OF WATER /ACRE 
కార్బెండజిమ్ + మాంకోజెబ్ (సాఫ్)  400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",2025-02-03T07:24:40.197,2025,2
ANDHRA PRADESH,ANANTPUR,KUNDURPI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME BENIFICIARY STATUS,DUE TO OTP  PROBLEM WE ARE UNABLE TO CHECK THE STATUS ,2025-02-03T15:13:07.5,2025,2
ANDHRA PRADESH,ANANTPUR,BUKKARAYASAMUDRAM,NA,HORTICULTURE,Fruits,Mango,Nutrient Management,farmer asked query on nutrient management in mango?,"1 శాతం యూరియాను (10 గ్రా. యూరియా లీటరు నీటిలో కలిపి) నిమ్మ కాయ సైజులో ఒకసారి, 20 రోజుల తరువాత రెండవ సారి పిచికారి చేసి పిందె రాలటాన్ని నివారించుకోవచ్చును (లేదా) పొటాషియం నైట్రేట్ (13-0-45) 10 గ్రా. లీటరు నీటికి కలిపి పిచికారి చేయాలి.
పిందె రాలటం తగ్గించడానికి 20 పి.పి.ఎమ్ నాఫ్తలిన్ ఎసిటిక్ ఆసిడ్ (20 మి.గ్రా. లీటరు నీటికి) లేదా 10 పి.పి.ఎమ్ 2,4-డి (10 మి.గ్రా. లీటరు నీటికి) పిచికారి చేయవలెను.
",2025-02-03T15:39:27.197,2025,2
ANDHRA PRADESH,ANANTPUR,GARLADINNE,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON DRIP IRRIGATION SUBSIDY ISSUE,"	8331057641	Anantapuramu	S.Rama Suresh Babu	MAO	MAO Garladinne
",2025-02-03T19:17:47.013,2025,2
ANDHRA PRADESH,ANANTPUR,CHILAMATHUR,NA,AGRICULTURE,Millets,Maize (Makka),Fertilizer Use and Availability,Farmer asked query about sowing time of maize ?,"మొక్కజొన్న : ఖరీఫ్ : జూన్ - నవంబర్, రబీ : అక్టోబర్ 15 - నవంబర్ 15
జీరో టిల్లేజ్ – డిసెంబర్

",2025-02-04T10:53:00.58,2025,2
ANDHRA PRADESH,ANANTPUR,AGALI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT KISAN CREDIT CARD,"కిసాన్‌ క్రెడిట్‌ కార్డ్‌ పథకం వల్ల లాభాలేమిటి?
సరళీకృతమైన రుణాల పంపిణీ విధానం.
డబ్బూ గురించి రైతులు ఇబ్బంది పడనవసరం లేదు
ప్రతి పంటకీ రుణం కోసం అప్లై చేసుకోనక్కర్లేదు.
ఖచ్ఛితంగా రుణం దొరుకుతుంది కాబట్టి రైతుకు వడ్డి భారం తగ్గుతుంది.
విత్తనాలను, ఎరువులను తమకిష్టం వచ్చినపుడు, తాము ఎంచుకొన్నవాటిని కొనుక్కొనె వెసులుబాటు ఉంటుంది.
డబ్బిచ్చి కొనుక్కోవడంవల్ల వచ్చే డిస్కౌంట్‌లను డీలర్లనుంచి పొందవచ్చు.
3ఏళ్లపాటు రుణ సౌకర్యం - ప్రతి సీజనుకీ ఎవరికీ చెప్పనక్కర్లేదు.
వ్యవసాయ ఆదాయాన్నిబట్టే గరిష్ఠ రుణ పరిమితి
గరిష్ఠ రుణ పరిమితికి లోబడి ఎన్ని సార్లైనా డబ్బును విత్‌డ్రా చేసుకోవచ్చు.
పంటకోత అయ్యాకే రుణాన్ని తిరిగి చెల్లించే అవసరం.
వ్యవసాయ అడ్వాన్సుకు వర్తించే వడ్డీ రేటే దీనికీ వర్తిస్తుంది.
వ్యవసాయ అడ్వాన్సుకు వర్తించే సెక్యూరిటీ, డాక్యుమెంటేషన్‌ షరతులే దీనికీ వర్తిస్తాయి.
కిసాన్‌ క్రెడిట్‌ కార్డ్‌ పొందడం ఎలా?
సమీప పబ్లిక్‌ సెక్టర్‌ బ్యాంకు నుండి.
అర్హతగల ప్రతి రైతుకూ ఒక కిసాన్‌ క్రెడిట్‌ కార్డ్‌, పాస్‌బుక్‌ ఇవ్వడం జరుగుతుంది. అందులో రైతు పేరూ, చిరునామా, భూమి వివరాలూ, రుణ గరిష్ఠ పరిమితి, కాలవ్యవధి, ఫోటో - అన్ని ఉండి ఒక ఐడెంటిటీ కార్డ్‌గానూ, లావాదేవీలకు రికార్డుగానూ పనికొస్తుంది.
రుణాన్ని పొందినవారు ఆ కార్డ్‌ను, పాస్‌బుక్‌ను రుణాన్ని పొందే సమయంలో చూపాలి.",2025-02-04T11:02:55.573,2025,2
ANDHRA PRADESH,ANANTPUR,RAPTADU,NA,AGRICULTURE,Others,Others,Training and Exposure Visits,CALL IS TRANSFERRED DUE TO NO RESPONSE FROM FARMER ,CALL IS TRANSFERRED DUE TO NO RESPONSE FROM FARMER ,2025-02-04T12:21:08.637,2025,2
ANDHRA PRADESH,ANANTPUR,BOMMANAHAL,NA,AGRICULTURE,Pulses,Black Gram (urd bean),	Plant Protection	,farmer asked query on powdery mildew management in black gram ?,"-RECOMMENDED TO SPRAY  HEXACONAZOLE  (CONTAF) 400 ML /200 LITRES OF WATER / ACRE  
హెక్సాకొనజోల్   400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి.
",2025-02-05T09:53:54.13,2025,2
ANDHRA PRADESH,ANANTPUR,RAYADURG,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT KISAN CREDIT CARD SCHEME DETAILS.,--RECOMMENDED TO CONTACT BANK OR CSC CENTERS FOR FURTHER DETAILS.,2025-02-05T12:55:54.187,2025,2
ANDHRA PRADESH,ANANTPUR,RAYADURG,NA,AGRICULTURE,Others,Others,Government Schemes,farmer asked about documents required for kisan credit card,"documents required for kisan credit card aadhar card, voter id, pattadaru passbook, photos and contect nearest bank field officer
కిసాన్ క్రెడిట్ కార్డ్ అవసరమైన పత్రాలు ఆధార్ కార్డ్, ఓటర్ ఐడి, పట్టదారు పాస్‌బుక్, ఫోటోలు మరియు సమీపంలోని బ్యాంక్ ఫీల్డ్ ఆఫీసర్‌ను సంప్రదించడానికి ",2025-02-05T13:05:28.297,2025,2
ANDHRA PRADESH,ANANTPUR,KUNDURPI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT KISAN CREDIT CARD SCHEME DETAILS.,RECOMMENDED TO CONTACT BANK OR COMMON SERVICE CENTER FOR FURTHER DETAILS.,2025-02-05T13:25:35.83,2025,2
ANDHRA PRADESH,ANANTPUR,KANEKAL,NA,AGRICULTURE,Pulses,Black Gram (urd bean),Fertilizer Use and Availability,"FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN BLACK GRAM
"," యూరియా 25-30 KGS ,సింగిల్ సూపర్ ఫాస్ఫేట్ 150 KGS , మ్యూరేట్ ఆఫ్ పొటాష్ 15KGS/ACRE 

",2025-02-05T17:23:05.227,2025,2
ANDHRA PRADESH,ANANTPUR,AMADAGUR,NA,HORTICULTURE,Fruits,Aonla,Cultural Practices,What is the flowering month of aonla,First irrigation is provided just after manure & fertilizer application (January/February). Irrigation is not provided during the flowering period i.e. mid-March and April.,2025-02-05T17:28:35.51,2025,2
ANDHRA PRADESH,ANANTPUR,VIDAPANAKAL,NA,HORTICULTURE,Vegetables,Onion,	Plant Protection	,FARMER ASKED QUERY ABOUT  Basal Rot DISEASE MANAGEMENT IN ONION ,"RECOMMENDED TO SPRAY ( CARBENDAZIM 12% + MANCOZEB 63% ) (SAAF) 400GM / 200 LIT OF WATER /ACRE
( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.
OR
RECOMMENDED TO SPRAY COPPER OXY CHLORIDE  (BLITOX,BLUE COPPER) 600  GM /200 LITRES OF WATER / ACRE  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ",2025-02-05T18:05:05.803,2025,2
ANDHRA PRADESH,ANANTPUR,NARPALA,NA,HORTICULTURE,Flowers,Chrysanthemum,Fertilizer Use and Availability,Multiplex Flower Booster Usage and Crops,"ecommended Crops: All garden plants.
Dosage: 4 gm or 4 ml in one litre of water.
Method of Application: Foliar Spray or sprinkle the solution on leaves, branches and stem of plants. Repeat spray after 20 days.",2025-02-05T18:29:18.57,2025,2
ANDHRA PRADESH,ANANTPUR,BELUGUPPA,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	," FIPRONIL  +IMIDACLOPRID (POLICE, LESENTA)  USES"," FIPRONIL  +IMIDACLOPRID (POLICE, LESENTA) 100 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి.",2025-02-06T08:50:50.3,2025,2
ANDHRA PRADESH,ANANTPUR,BELUGUPPA,NA,HORTICULTURE,Fruits,Acid Lime,	Plant Protection	,CITRUS GUMMOSIS MANAGEMENT ,recommended to spray metaloxyl (ridomil) 2 gms/1 ltr of water ,2025-02-06T08:54:00.147,2025,2
ANDHRA PRADESH,ANANTPUR,PAMIDI,NA,HORTICULTURE,Vegetables,Drum Stick,Cultural Practices,Farmer asked query about sowing time of drumstick ?,వార్షిక మునగ ఎప్పుడు నాటిన వేసవి లోనే పూతకు వస్తుంది కాబట్టి ఆగష్టు - సెప్టెంబర్ నెలల్లో విత్తనాలను పాలిథిన్  సంచులలో కానీ నేరుగా పొలం లో కానీ నాటుకోవాలి.  బహువార్షిక మునగ రకాల కత్తిరింపులు జూన్ రెండవ వారం నుండి ఆగష్టు చివరి వరకు నెలలో నాటుకోవచ్చు.,2025-02-06T09:36:29.19,2025,2
ANDHRA PRADESH,ANANTPUR,AGALI,NA,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,FARMER ASKED QUERY ABOUT ANIMAL HUSBANDRY INSURANCE RELATED ISSUE,RECOMMENDED TO PLEASE CONTACT YOUR VENERINARY DEPARTMENT OFFICERS,2025-02-06T10:14:45.253,2025,2
ANDHRA PRADESH,ANANTPUR,URAVAKONDA,NA,HORTICULTURE,Vegetables,Tomato,Cultural Practices,Farmer asked query about weed management in tomato ?,"మెట్రిబూజెన్ (టాటామెట్రి, శంకర్)  300  గ్రాములు/200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.
",2025-02-06T11:03:12.063,2025,2
ANDHRA PRADESH,ANANTPUR,HINDUPUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),Government Schemes,how to apply kisan credit card,"--Recommended to contact nearest bank branch
application form
2 passport size photos
address proof
id proof
 proof of land holding land details
",2025-02-06T13:29:28.31,2025,2
ANDHRA PRADESH,ANANTPUR,PEDDAPAPPUR,NA,HORTICULTURE,Vegetables,Tomato,Seeds and Planting Material,tomato hybrids information,"vaishali,rupali,rashmi,naveen,mangal,avinash -2 rajini,annapurnaetc.,",2025-02-06T13:39:31.783,2025,2
ANDHRA PRADESH,ANANTPUR,PEDDAPAPPUR,NA,HORTICULTURE,Fruits,Mango,Nutrient Management,farmer asked query on nutrient management in mango?,-RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45 @ 5 GRAMS/1 LITER OF WATER(1KG/ACRE).పొటాషియం  నైట్రేట్  13-0-45 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి.,2025-02-06T17:28:13.973,2025,2
ANDHRA PRADESH,ANANTPUR,NALLAMADA,NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,"FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN PADDY
","RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45  5 GRAMS/1 LITER OF WATER (1KG/ACRE/200 LT OF WATER)
పొటాషియం  నైట్రేట్  13-0-45  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి)  ",2025-02-07T13:33:22.02,2025,2
ANDHRA PRADESH,ANANTPUR,VIDAPANAKAL,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,FARMER ASKED QUERY ABOUT APHID MANAGEMENT IN CHILLI ,"RECOMMENDED TO SPRAY  FIPRONIL  +IMIDACLOPRID (POLICE, LESENTA) 100 GRAMS/200 LITRES OF WATER /ACRE
 FIPRONIL  +IMIDACLOPRID (POLICE, LESENTA) 100 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి.
",2025-02-07T18:01:13.633,2025,2
ANDHRA PRADESH,ANANTPUR,AGALI,NA,AGRICULTURE,Others,Others,	Plant Protection	,Farmer asked query about bacterial leaf blight management in paddy ?,"కాపర్ ఆక్సీక్లోరైడ్ (బ్లెయిటాక్స్) 600 గ్రాములు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
స్టెఫ్టోసైక్లిన్ 20 గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 

తెగులు ఉదృతి ఎక్కువగా ఉన్నట్లైతే పైన తెలిపిన మందులను 15 రోజుల వ్యవధిలో రెండు సార్లు స్ప్రే చేసుకోవాలి",2025-02-08T07:38:35.19,2025,2
ANDHRA PRADESH,ANANTPUR,AGALI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Farmer asked query about nutrient management in paddy ?,"పొటాషియం  నైట్రేట్  13-0-45  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి)  
",2025-02-08T07:39:27.773,2025,2
ANDHRA PRADESH,ANANTPUR,KUDAIR,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked query about pm kisan samman nidhi beneficiary status ?, ఓటీపీ వచ్చే  మొబైల్ దగ్గర పెట్టుకొని తిరిగి కాల్ చెయ్యండి ,2025-02-08T10:35:56.2,2025,2
ANDHRA PRADESH,ANANTPUR,VIDAPANAKAL,NA,AGRICULTURE,Millets,Pearl Millet (Bajra/Bulrush Millet/Spiked Millet),Varieties,FARMER ASKED QUERY ABOUT VARIETIES OF BAJRA ,"CALL DISCONNECTED DUE TO TECHNICAL ISSUE IN THE SYSTEM 
RECOMMENDED TO CALL AGAIN AFTERSOMETIME",2025-02-08T10:40:23.577,2025,2
ANDHRA PRADESH,ANANTPUR,GUMMAGATTA,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON STATUS OF NEXT INSTALMENT OF  PM KISAN SAMMAN NIDHI?,"PM KISAN AMOUNT WILL CREDIT FOR EVERY 4 MONTHS INTERVAL, NEXT INSTALMENT WILL CREDIT SOON, WAIT UPTO OFFICIAL ANNOUNCEMENT IN PM KISAN WEBSITE
PM కిసాన్ మొత్తం ప్రతి 4 నెలల విరామానికి క్రెడిట్ అవుతుంది, తదుపరి ఇన్‌స్టాల్‌మెంట్ త్వరలో క్రెడిట్ చేయబడుతుంది, PM కిసాన్ వెబ్‌సైట్‌లో అధికారిక ప్రకటన వరకు వేచి ఉండండి",2025-02-10T11:26:27.87,2025,2
ANDHRA PRADESH,ANANTPUR,KUNDURPI,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,"FARMER ASKED QUERY ABOUT SUCKING PEST MANAGEMENT IN CHILLI
","అబామెక్టిన్ + థైమేథోక్సమ్ (సోల్విగో) 300 మిల్లి లీటర్లు /200 లీటర్ల నీటికి  కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
వేప నూనె 1 లీటర్ / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి(5 మిల్లి లీటర్లు / 1  లీటర్ నీటికి)",2025-02-11T08:06:40.713,2025,2
ANDHRA PRADESH,ANANTPUR,CHENNEKOTHAPALLE,NA,AGRICULTURE,Millets,Maize (Makka),Fertilizer Use and Availability,FARMER ASKEDN ABOUT DRIP FERTIGATION SCHEDULE IN MAIZE,"Recommended to apply UREA-2..143KGS , POTASSIUM NITRATE 1.500KGS, Poly feed-2..143KGS per hactre per day

UREA-2..143KGS, పొటాషియం నైట్రేట్ 1.500KGS, పాలీ ఫీడ్-2..143KGS ప్రతి రోజు ఒక హెక్టరుకు వర్తింపజేయాలని సిఫార్సు చేయబడింది
",2025-02-11T14:00:02.687,2025,2
ANDHRA PRADESH,ANANTPUR,URAVAKONDA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,"FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT
","RECOMMENDED TO APPLY CALCIUM NITRATE 1 KG/ACRE 
కాల్షియమ్ నైట్రేట్ 1 కేజీ ఎకరానికి / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
",2025-02-11T15:18:16.66,2025,2
ANDHRA PRADESH,ANANTPUR,MUDIGUBBA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Fertilizer Use and Availability,FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUNDNUT,"RECOMMENDED TO APPLY CALCIUM NITRATE   25 TO 50 KG/ACRE (SOIL APPLICATION)
కాల్షియమ్ నైట్రేట్ 25 - 50  కేజీలు ఎకరానికి భూమిలో వేసుకోవాలి
",2025-02-11T17:40:30.81,2025,2
ANDHRA PRADESH,ANANTPUR,PEDDAPAPPUR,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),	Plant Protection	,"FARMER ASKED QUERY ON WHITE FLY, THRIPS ,MITES  MANAGEMENT IN BHINDI","RECOMMENDED TO SPRAY Tolfenpyrad 15% EC (PI-KEEFUN) 400 ML/200 LITRES OF WATER / ACRE    
టోల్ ఫెన్ ఫైరాడ్  400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి .
",2025-02-11T17:45:58.817,2025,2
ANDHRA PRADESH,ANANTPUR,AGALI,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ON POISON BAIT FOR RAT,"POISON BAIT FOR RAT- RICE BRAN-10KG+ OIL-50-100ML MIXED WELL& PREPARED SMALL GRANULES,PLACED NEAR THE RAT HOLES-1ST 2 DAYS.AFTER 2 DAYS RICE BRAN-10KG+ OIL-50-100ML ADD zinc phosphide-20GRS MIXED WELL&PREPARED SMALL GRANULES,PLACED NEAR THE RAT HOLES",2025-02-11T18:14:25.427,2025,2
ANDHRA PRADESH,ANANTPUR,PEDDAPAPPUR,NA,HORTICULTURE,Fruits,Mango,	Plant Protection	,"FARMER ASKED QUERY ABOUT MANGO HOPPERS  MANAGEMENT IN MANGO
"," RECOMMENDED TO SPRAY CHLORPYRIFOS 50 EC(CORABAN/PREDATOR/ALTIMA) 320 ML/200 LITRES OF WATER 
క్లోరోఫైరిఫాస్ 50 EC (కోరబాన్/ప్రెడేటర్/అల్టిమా) 320 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 

RECOMMENDED TO SPRAY DIMETHOATE (ROGORE) 400 ML /200 LITRES OF WATER /ACRE 
 డైమిథోయేట్ (రోగర్) 400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2025-02-12T08:28:25.393,2025,2
ANDHRA PRADESH,ANANTPUR,KANAGANAPALLE,NA,AGRICULTURE,Millets,Italian Millet (Thenai/Navane/Foxtail Millet/Kang),Seeds,FARMER ASKED QUERY ABOUT SEED AVAILABILTY OF FOXTAIL MILLET ? ,"కృషి విజ్ఞాన కేంద్రం , రెడ్డిపల్లి , బుక్కరాయ సముద్రం ( మం) ,అనంతపురం జిల్లా  - 9989623825(Dr S.N. Malleshwari , Head KVK)
కృషి విజ్ఞాన కేంద్రం , గరుడాపురం,కల్యాణ దుర్గం , అనంతపురం జిల్లా - 7702544492(Dr E. Chandrayudu, Head KVK)
",2025-02-12T10:05:19.057,2025,2
ANDHRA PRADESH,ANANTPUR,GORANTLA,NA,AGRICULTURE,Others,Others,Government Schemes,ANDHRA PRADESH ABANDONED OUT CALL FROM KISAN CALL CENTRE,"ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్ కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్ చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.",2025-02-12T12:01:03.463,2025,2
ANDHRA PRADESH,ANANTPUR,RAPTADU,NA,AGRICULTURE,Others,Others,Government Schemes,"ABANDONED OUT CALL FROM KISAN CALL CENTRE

","ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్  కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్  చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.",2025-02-12T14:18:27.453,2025,2
ANDHRA PRADESH,ANANTPUR,DHARMAVARAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON FARMER REGISTRY PROCESS,దయచేసి మీకు దగ్గరలో ఉన్న మీ RBK కేంద్రాన్ని సంప్రదించండి ,2025-02-12T14:23:27.687,2025,2
ANDHRA PRADESH,ANANTPUR,GORANTLA,NA,AGRICULTURE,Pulses,Horse Gram (kulthi/kultha),Market Information,FARMER ASKED QUERY ON MARKET INFORMATION OF HORSE GRAM,"TELANGANA	WARANGAL	HORSE GRAM WHITE	Price in Rs.	Modal Price-5,201	Max Price-5,201",2025-02-12T15:21:39.177,2025,2
ANDHRA PRADESH,ANANTPUR,DHARMAVARAM,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,farmer asked query on BASF Lihocin (Chlormequat Chloride 50% SL) uses and dosage,"Dosage
Groundnut       Lihocin (Chlormequat Chloride 50% SL) dosage 150-250 ml/acre
Benefits of BASF Lihocin 
Higher yields: By regulating plant growth, Lihocin helps crops use resources more efficiently, which leads to higher yields.
Improved quality: Lihocin promotes uniform development in crops, which results in consistent fruit size, shape, and color.
Better boll opening and fiber quality: In cotton, Lihocin helps with boll opening and fiber quality.",2025-02-12T15:47:38.23,2025,2
ANDHRA PRADESH,ANANTPUR,VAJRAKARUR,NA,AGRICULTURE,Others,Others,Government Schemes,"ABANDONED OUT CALL FROM KISAN CALL CENTRE
","ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్  కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్  చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.
",2025-02-12T15:53:58.443,2025,2
ANDHRA PRADESH,ANANTPUR,GORANTLA,NA,HORTICULTURE,Vegetables,Chillies,Cultural Practices,FARMER ASKED QUERY ABOUT VARIETIES OF  CHILLI,"RECOMMENDED TO VARIETIES OF  CHILLI-

జి-4(భాగ్యలక్ష్మి):
కాయలు సన్నగా,పొడవుగా ఉంటాయి.పచ్చికాయకు,ఎండుకాయకు అనుకూలం.వైరస్ ను తట్టుకొంటుంది.దిగుబడి ఎకరాకు 16-18 క్వింటాళ్ళు.


జి-5(ఆంద్రజ్యోతి):
కాయలు పొట్టిగా,లావుగా ఉంటాయి.నెల్లూరు,చిత్తూరు,శ్రీకాకుళ౦,విశాఖపట్టణ౦ జిల్లాల్లో నీటి వసతి కింద వేయదగిన రకం.త్వరగా కాపు కొస్తుంది.కారం తక్కువ.వేసవి పైరుకు అనుకూలమైన రకం.దిగుబడి ఎకరాకు 20-22 క్వింటాళ్ళు.
లాం-305 (యల్.సి.ఎ-305):
పొడవైన ,లావైన కాయలు కలిగిన రకం.పచ్చి మిర్చికి ,ఎండుమిర్చికి ,నీటి ఆధారపు పైరుకు అనుకూలం.దిగుబడి ఎకరాకు 20-22 క్వింటాళ్ళు.

లాం-334(యల్.సి.ఎ-334):
కాయలు పొడవు కలిగి కారం ఎక్కువగా ఉన్న రకం.అన్ని రకాల కంటే దిగుబడి ఎక్కువ.దిగుబడి ఎకరాకు 24-26క్వింటాళ్ళు.

",2025-02-12T16:50:44.23,2025,2
ANDHRA PRADESH,ANANTPUR,KANEKAL,NA,AGRICULTURE,Pulses,Black Gram (urd bean),Fertilizer Use and Availability,FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN BLACKGRAM,"-ఆఖరి దుక్కిలో : పశువుల ఎరువు : 2 ట / ఏ
యూరియా : 18 కేజీలు , ఫాస్ఫేట్ : 125 కేజీలు(విత్తనము చల్లే ముందు)
-ఎరువులను విత్తనం తో పాటు వేయొద్దు.",2025-02-12T17:28:28.79,2025,2
